USDCAD,AUDUSD,XAUUSD
-0.7597303931117683,0.46055893327765496,-0.36111947035810665
-0.08951005025126246,0.1324692528474447,0.5738447598912622
-0.3167093661097353,0.19844100595323155,-0.25525525525526005
-0.24518499247100367,0.5358945815103544,-0.1241908776155265
-0.6804602788227476,0.32445794921975857,0.46346885715360386
0.06127109675262421,0.22073921971252908,-1.1026929712699585
-0.5232687597416907,0.23305844388670227,-0.022754854368944866
0.1958589815332923,0.07537624243043606,-0.09104013352551066
-0.38536721586148737,0.37276754369168774,0.41764750550534746
-0.6047159837247462,0.03942766295708111,0.0438596491227905
0.07413555525113136,-0.33055329536209044,-0.21013167243646436
0.34705167124302605,-0.22960355120159592,1.075594606877739
0.66361739688654,0.2454740718011772,-0.681954436450849
-0.2192160832861667,0.624936230996842,-0.26409114917377297
-0.4649602147445031,0.291515627772565,0.11348161597821704
-0.25764507584877805,0.6432615509048611,-0.025693342401567065
0.05150117889416439,-0.06152918869369861,-0.004535284513507154
0.01930300081234293,0.1319294365984769,0.24945196159951166
-0.17128106982318148,0.34883866838995026,-0.12818579399789254
0.6218584869184252,-0.06752447762313762,-0.6342015855039684
-0.39786736687055235,0.29405508214772613,-0.18235696375654697
-0.19852273366607331,-0.20336360914262608,-0.04795615437315215
-0.5782301968237591,0.7663553738638917,0.2764513696908777
0.2227550342637663,-0.42802908116423843,-0.4253056884635953
-0.5722183158354155,1.0914935768842504,1.5864541224925865
0.29019435706096885,-0.24527627475873226,-0.2252421352954448
-0.017831379986699147,-0.14950453455901958,1.362028745579047
-0.18320957229481794,-0.3464789080964703,0.08685968819599488
-0.38333468691627015,-0.18625904908545765,0.3730983481311734
1.3166691124916419,-1.352275978751727,-0.6207508128879713
0.8883667409654628,-0.67847054075868,-1.487209994051164
-0.37965496063872006,0.36186800071105196,0.022644927536230597
0.6060800153721901,-1.0614475665144285,0.10640706361784158
0.275350554680176,-0.5306633931768223,1.0998786288832996
-0.15951874543665978,0.3997994575068553,-0.6263515024979349
-0.04769361620946544,0.6991037131882205,0.03001425677195968
0.15189712349792384,-0.08646339292526228,-0.5025879528917421
-0.8242412692362588,0.8412023721652284,0.512665862484929
-0.09447860620035442,0.2612349979177031,-0.06150615061505382
0.5161166231226755,-0.5022279284042086,0.2791996277338171
0.13633971711501935,0.08855491036978691,0.24698750093556932
0.6887326522974968,-0.37286550298925025,1.0303120800358334
0.430973129418466,-1.0073329781025708,-1.3523499852202137
0.02283410628094451,0.5280155841492773,0.7566109820960287
-0.5778071666981521,-0.05991840897501266,-0.09516728624534565
0.4283519929056734,0.16583113288175522,0.14735212693119948
0.70640733528331,-0.8239624059192763,0.11889722820837001
0.4509335734137032,-0.3518413888746186,0.14102278631338283
0.024160048631838293,-0.08247210123450976,-0.281648384227684
0.351404840192604,0.11865149990972768,-0.7432733759476728
0.6405627635042377,0.014169779724348963,-0.19619589636065138
-0.6789180515052062,0.8088509936760246,-0.6137547082039063
0.2819680280880643,-0.06004931709872041,0.43031858674316137
-0.13013067288401015,-0.47812635831352424,-0.5412313012102543
-0.6515011672729165,0.7900010276436165,-0.4837124933867343
0.23810824947498865,0.3339153486356494,0.48606364395837875
0.8668359320238572,-0.23118450301683469,0.01133701156375011
0.027024731489988518,0.24827164737786234,-0.6159078027583642
0.7124882281197342,-0.974116690797322,-0.8744582161052339
0.3732687458323447,-1.10297418270896,0.07671064743786093
-0.12141482635389389,0.025936636796308754,0.5672236700904554
-0.05734076469644522,-0.41098909647223625,0.22865853658535773
-1.2981747525282805,1.0427786601400646,-0.033460076045632725
0.21003681457081314,-0.8671004316176067,-0.03499269717623932
-0.26450934290308536,0.024693925294383412,0.015219541891786648
-0.4241822665446704,0.6457816296565833,-0.13695503309746337
0.3745901703178234,-0.8830592062795461,0.6628571428571428
0.24982930916765955,-0.21361398390079556,-0.23463518013927542
-0.30028635554524286,0.19840751860069616,0.14338821030270843
0.08849420130103702,0.13808915869832905,-0.49924620641065287
0.13339951603896782,-0.34734870167040244,-1.751180143139941
-0.8217926077392579,0.29895171081317784,0.007749535027889998
-0.29364217826266525,0.4073929454640135,0.007748934521489836
-0.14020411839806846,-0.40314740157887385,0.1394700139470073
0.24236814858971112,-0.14186797167846654,-0.10368307025689916
-0.6604017182964328,0.30760006777628135,0.0882995368147288
-0.777428578179995,0.8277134578152046,-0.09286488159727657
-0.15162340239740502,-0.055415227589039606,0.1859024012393462
0.07155407500458733,-0.028367696929842978,0.865934745631658
0.17955175619095431,0.12640105248222788,-0.2529510961214121
-0.37828621277608,0.20224400675004084,-0.20210558672095758
-0.0987119680300741,-0.16712518962280765,-0.051591243348969584
0.6199499577669076,0.21505099412795214,0.06163328197226203
0.3349911302584774,-0.705446975829771,0.1847859562673415
0.7372035202652061,-0.7453994875378456,-0.23055640946818556
0.6550235448056663,-0.8709483950037789,-0.3774456940379034
-0.12065543144046398,-0.014467973168474924,-0.052578674708114725
0.10131712259371373,-0.5143450979360531,-0.05570082468163706
0.20632201806292105,-0.13751520600834288,0.3251025621177961
-0.33176644264014676,0.3694189926380931,0.02314636216342869
0.10835840908027805,-0.6939039352004461,0.046282011724763095
0.049837638318916966,-0.514101252706678,0.13878180416344588
0.2576256411453759,0.030711710508746215,0.02001847859562922
-0.2849113436636186,0.5259434277094854,0.08005788801133118
-0.015570866908010128,0.08365756171404559,-0.3307437889393139
0.2810979170722039,-0.2892397505638966,0.2701034110202283
0.5396549314366395,-0.8542686821375267,0.20780420226276242
-0.7414215213042863,0.09663132465440594,-1.7281105990783363
-0.6823787552228788,0.9707436110589551,0.10394685423993355
0.23581210240981587,0.09560991156083443,-0.20533560269512252
0.12270897651334156,-0.15389105574571404,-0.2972930683774022
0.5058469032489743,-0.7440673912465723,-0.5257376020087912
-0.6741747572815537,0.5756204653155184,-0.07888301648655283
0.13606293301635652,-0.06654953947717868,0.21315228546616716
0.5966139813831539,0.010655017181204762,0.11501496770125463
-0.7452258965999103,0.9335464109734959,-0.43749901641407796
0.2377600500547361,-0.05937380427755157,-0.521615427171418
0.14122530507787445,-0.2336757056478289,-0.5243505203781806
0.35217577622814744,0.24480937950748238,-0.3114767191118806
0.7360419885556357,-0.388098318240615,0.35250761095977357
0.1294847585648684,-0.015902464882056044,0.05029538559797597
0.2155288539253286,-0.5394443855370579,-0.9040638988852767
-1.1337015046891996,0.9474820431497388,0.8454787019888776
0.6479330624548529,-0.11748864716442098,0.3513254551261502
-0.0432262197898825,0.0,0.07161043921071197
-0.16062396231515397,1.0308869592799752,-0.21467758606981135
0.2908258370911243,-0.38983294742489516,0.10358565737051961
-0.19203627866082318,0.6724013395495554,0.08755870413119649
0.22099618279318722,-0.5674628540120241,-0.16701129314459218
-0.340786430223583,-0.3253653800739942,-1.0515414641918297
0.38682325271934825,0.14478637428594343,0.3944931970050858
0.28745819140245654,-0.48367593712211887,-0.44907778668804577
-0.23514765889757205,0.06207406624756384,-0.03061060093443313
0.9343346813017517,-1.3344244552090156,-0.017727353306151716
0.7341381889223175,-0.4842679794520466,-1.0718891038039913
-0.003030303030304715,-0.22986960612985108,-0.024439918533603056
0.6318373284038836,-0.552419191851139,-0.36668839634941275
0.16637807724158016,-0.20322724870951436,0.7442545186881366
0.043592306709450135,0.14119116469135662,0.0064945608053479376
-0.34708396877747294,0.841885498149475,-0.5990843263954382
0.21410209051089257,-0.34953753495374773,-0.016333197223361573
0.07146564759161755,-0.303545410393391,0.5799232214326766
0.26987205508697265,-0.6941907197661745,-0.722754588273522
-0.6694905724031863,0.15670563867768994,0.03271983640082965
-0.8709959846632365,0.7115549448306835,0.016354567012832888
0.3936408350972309,-0.8794445044850385,-0.1226391954868733
-0.35645216336127605,0.6460142014092396,0.18827766863132034
0.025878144384816615,-0.04062453451053605,-0.6536481738704136
-0.07837527298184543,0.05960686562715978,-0.6661732050333158
-0.35867677967649225,0.5618662081477321,0.45537340619308253
0.15973097940309433,0.49679573482686035,0.032967938679639985
0.048071787202208505,-0.08707883984191422,-0.527313174590105
0.7390346026830974,-1.2389380530973493,0.28990308953864563
-0.4254803688505948,0.5675029868578152,0.23125206475056448
0.013685715154654332,0.1917001917002059,-0.12359920896506393
-0.1490018397165893,-0.022906111889620107,-0.05775101064267041
0.4141732523259112,-0.433968112777805,0.08832755489516231
-0.17438774736522333,0.10964170174749821,-1.5728224203485408
0.785356220568123,-0.5570729332864621,0.04189710072062258
-0.9420169713777571,0.8498082832512965,-1.6081748890191871
0.2016067679011524,-0.4948025508621945,-0.05958968247212759
-0.13059092393078453,0.5013278413094069,0.911413969335606
-0.8309449052357754,0.48669345053522495,-0.11648518612308312
0.2368832602496207,-1.046488227007436,0.5898658013048008
-0.14301775102675274,0.34573927191376974,0.470469629505188
-0.1838150820274942,0.06755843804890915,-0.03344761267665142
-0.21791507450547032,0.29570618417498196,-0.8782936010037656
-0.010765752603003609,-0.33522260665868053,1.755274261603379
0.14073891777155456,-0.5700391733081234,0.05390612041797915
-0.24575496693827192,0.4958700141288963,0.3854283227651356
0.09931404023373336,-0.1554621280737578,-0.8339526050697654
0.3837871096754375,0.46305071894716665,0.45795170691089737
-0.249005891862486,0.13611859838273954,-0.5636137588064583
0.2242806888182347,-0.7711874671942343,0.10002500625156951
0.667504559876142,-1.011827256944442,-0.1040886002165009
-0.024361092290470232,-0.3589926283193212,0.12920435126910768
-0.5825242718446533,-0.46342134213420705,-0.815850815850816
0.6380208333333304,-0.001381539864331316,0.42806781937216876
0.12786069273096334,0.29150893868641337,0.29251984956122357
-0.7350202567630082,0.7369856597743585,-0.35000000000000586
-0.15008346478400103,0.32955912919809816,-0.0669008195350318
-0.010736360987118054,0.3611879676702845,0.05857740585775151
-0.3566388513928098,-0.18062308172853703,0.2007192439575034
0.6827330875391446,-1.3958993755187055,0.6510307987647179
-0.4502851551152043,1.0624353225250127,-0.37316527075214045
-0.43926676240428897,0.2989965185336674,-0.6575661727984072
-0.27151066373558574,-0.13748230425786323,0.05613741097612035
-0.1747967794080263,-0.36939601706582614,0.5886934021119172
0.5725708353025993,-0.6320801182072011,-0.24975024975024684
0.4668505307920956,-1.0009637890678769,0.45902186613253626
0.3979695120081006,0.30874928723418904,0.26584697183684725
0.711061551504244,-0.5088388214904649,-0.6462838677603888
-0.07128664816248298,0.22575880041248997,-0.20431990659659505
-0.2716896363305188,0.059788654060066726,0.1713115781556862
0.15067346472870113,-1.2742659422203095,0.18353215983983873
0.007598322290447435,0.11401064099314517,-0.5412607211258247
-0.7339421659651624,0.06607898547670299,-0.9795713328868083
-0.4906162936656022,0.7334138870936036,0.7863363490318687
-0.028459130381286446,0.3026668154429757,-0.17030201342281837
0.30929262775634125,-0.5562276639828667,-0.11512895283075641
0.02531140700741119,0.3439933998014233,1.211509338717831
-0.5229700404113302,0.5866859906074495,-0.48212801330007604
-0.42627980297085255,0.6109725685785605,0.2004677581022296
-0.12231563627355113,0.3910714531609294,0.25841947315772273
0.1038630867489454,-0.052122625334327655,-0.03991020204540119
0.30197444831590037,-0.502284984972623,-1.2077656335778841
-0.016983171221240934,-0.013792913201193802,0.15155342258146298
0.5103537732207064,0.10346111931134327,0.43715846994536456
0.17821614853394951,-0.6876498635724593,2.485979743868749
-1.0259870716427422,0.25670556565418057,-0.5553740607644686
-0.7468641776358975,-0.04705752089907422,0.2677398160315425
0.0780585282845081,-0.48048962862445865,0.4865422734793512
0.3587891645672414,-1.177108986934916,-0.16302575806977915
0.4437743356985768,-0.3505807814150108,-0.2204441541476143
0.10523057876818953,-0.4153950491691982,0.26593568447754734
0.19709992579768354,0.4114525694503657,0.06936793569185529
-0.12034158496039282,0.35042107047986715,0.07421301582122286
0.9167793010233627,-0.6857223317375483,-0.4367986570071092
-0.2571520411443484,0.9796832688245161,0.6736239001432276
-0.06752298083267938,-0.1277659215994542,0.2845574724792188
-0.25107879420751544,0.22774239804310703,-0.13376787625256625
-0.45184780349624143,0.15008065081703048,0.09498063856214767
0.6897404967368903,-0.45516932298814705,-0.036496350364967345
0.4822756036124698,-0.13647171377521028,-0.26368098657255645
0.13680413316621287,0.24795717103409665,-0.522248434068151
-0.025186417651856807,-0.49890381696553465,-0.6762724061232683
-0.11756622642951076,0.059321196028294665,1.5305324342793192
-0.20254364242258127,-0.33736572420705047,-0.03730132987350698
0.11105069272656642,0.25352671236755775,0.1078897415513369
0.21802992747637084,0.18648545554722507,-0.21554693007689307
0.22671582659674616,-0.44842416978071453,-0.3954816023907681
-0.13556946792793179,0.6090910378627967,-0.003261206320215315
0.35006101281269686,-0.3787292156503863,-0.24867509172441515
-0.5631597747360884,1.749625484044226,-1.1156974130532626
0.19336889894372433,-0.06944830268349467,0.06943296412631472
0.0007628288745786804,0.2070997692714016,-0.8582237494218048
0.10145546639004355,0.47576114848464357,0.1416371589252341
-0.07849114116975642,0.4238107070874353,0.7188318981654618
0.31649913820714914,-0.2584370059797947,0.19825043986816393
0.4340983905669171,-0.42173739267059585,0.6850839660673236
0.2717473582220631,-0.7114088386319994,0.10480635388521176
-0.07322578453501372,0.5896538745696178,0.11369399139524727
0.028707411044792686,0.24251662971175314,-0.1960832373342547
-0.4878859283426906,0.5875440658049236,0.3364522704388806
-0.21781697302711844,0.7407916437603079,0.09056197376149377
0.16733219243201258,-0.49932468382924977,-0.31219687151019526
1.0243365351759737,-1.1064950022623532,-0.07032118793747211
-0.5607167553591363,0.6779802013143543,-0.5891498240732984
-0.320488593931878,-0.1225642084968559,0.4938678080500525
0.3548842076527503,-0.2854148856961669,0.2702924072405466
0.12392135527647952,-0.17561083532681154,-0.1552033981375711
0.3169667788628372,0.05956338652481907,0.670866399410941
-0.13616598709056404,1.125493181975501,0.6420154408776968
0.05951259934460218,0.17796517358448227,-0.10497416020672778
0.034632295368308696,-0.0847249173248743,0.040417104518630786
-0.6878904192067381,0.6140926746539765,0.8645765998707144
0.5001667222407358,-0.26235302113776227,-0.3204357926780421
0.6869457682330937,-0.9404132366570339,-0.11251305955154445
0.20370411976604608,-0.480173908257886,0.20114248933944534
-0.41704347566126065,-0.4755782284710963,-0.28906375461700273
0.5471288867541002,-0.14863381905568795,-0.28990175551617536
-0.06120773307457528,0.2045018224312134,0.6057179777095856
-0.2987571701720815,0.2221327520859795,0.29702175483663495
0.03595828838547366,0.08588566125031782,-0.5282535617096351
0.22316079559070445,-0.6892638164177622,1.35178628902477
0.16587713137168336,0.016724039412996383,-0.3016830739917431
0.4505579757713152,0.018114679857861304,1.0431597388119274
0.13218476162186743,-0.9794087324807021,-0.17416660099298653
0.1646420148622818,0.036581076327824036,0.6844610757170244
0.6974677920924099,-1.0928116341542338,0.42654623008406833
0.012499816179167844,0.30572777430180054,-0.12414116177388301
-0.21982223071776996,0.17011865776379587,0.2345197426536716
0.3315649867373871,-0.510904484920538,-0.16377972407016772
0.14540647719762934,0.10953369939399327,0.33825218145315805
0.009533028276420552,0.12220248667851319,0.7302793435271404
-0.43261158079204165,-0.878500163210838,-0.7048893972886439
-0.6782481902335213,0.2877924458062342,0.01167587763679645
-0.8474827611774316,1.5861684964949996,0.3089854846869411
-0.5623396920591883,0.448323354976532,-0.2979469592340189
-0.1910133483737586,-0.12312341723448306,0.6054568942707172
-0.4837214909471643,0.42726062898368333,-0.5028002104025542
0.1976090067308034,0.21202399218858137,0.08085457061557388
0.23122260843282394,0.41619108599426635,0.1374970869261194
0.14173062135307557,-0.25782841934544054,0.1520476002079052
-0.14679976512038673,0.07226738934056343,-0.15026761577965342
-0.06936119844088706,-0.4763425778049224,0.3312414183648915
0.15918881604262136,0.351640991292701,-0.1190697099028859
-0.10093553684148437,-0.4366205016964275,-0.7988729079902779
0.23751357220413993,-0.03770844389821004,0.14592274678111306
0.44531702510173243,-0.48061473978344704,-0.31012100952958477
-0.08986677250976127,0.23725625078967472,0.43380048304269003
0.07195808441582408,-0.6806722689075562,-0.19378336731675772
-1.0126809830196204,1.243760047381337,-0.1271004717532942
0.3473194355113396,-0.21867513510502867,1.7238956293624597
0.050522569261168826,-0.12702578204608628,-0.1327807199324571
-0.9112080855586124,1.2816570693799934,0.14294826963423546
-0.1726603383229719,0.3698337128268836,0.6385117763980874
-0.19124538077641695,-0.37809522500104054,0.6466618370381649
0.06946883063345677,-0.2760219713489165,0.1106203071607803
0.11976961513520124,0.10933045475933767,-0.28684089034201055
0.6606116944270823,-1.791614249968887,-0.14193548387095856
0.7266726718088812,-0.052082600188618766,-0.2895950989259988
-0.2224409892611967,-0.18872176215424252,0.2500343034867569
0.1656963388640742,-0.37110201777903473,-0.6691506349327025
-0.4910032858872371,0.4702083362839282,0.2755875373191552
0.14054707571409253,-0.07894106203921725,0.3130009924421584
0.3093732550593753,0.2200809785138924,-0.46423135464230825
-0.36709393994102113,0.46875659848815143,0.2064378010551149
-0.061911089635169336,-0.11909432270358344,-0.3357240958339558
-0.19264765876434442,0.48255642683798783,0.46700352166588743
-0.2709842480943969,-0.011168348899215363,0.6553379562600048
0.41744780005008586,-1.0276028650014757,0.4110833522598112
-0.7316538551657925,0.48527938832225725,1.0947501752957445
0.40126394335098237,0.6219202313599403,-0.20733117052615935
-0.14257329632495486,0.2776460083154131,-1.1157861696323712
-0.09341251879643186,-0.6636706412700089,0.33858850915244876
0.14443067707581303,-0.6653033783405315,-0.04067428932977846
0.9442770284117996,-0.2284231750821264,0.1107695089971994
0.04211001240741474,0.2063341765711657,-0.6864626848820055
0.3465097225667346,-0.1001339820887126,-0.5070371296696297
0.6576680499168486,-0.7397577434565372,-1.48544266191325
0.11832117874686077,-0.23751955625088694,-0.5273576443660888
-0.26386400969237167,0.39348188700225606,0.07695775874130284
0.02757407738629425,-0.06816342180377966,-0.12272702557849513
-0.227237168550376,0.45046965369257563,-0.06532745386248484
-0.29944144090325864,0.16410140334994772,1.0015642145074999
-0.40070404074448174,0.18643014518953116,-0.05547593731217715
0.2699654083320846,-0.4243261531521325,-0.2944940407357821
0.0007499681263345437,0.24492107312239497,0.6123774471901822
0.0007499625018780876,0.3064625466049131,0.5932802557560457
-0.0802453858903096,-0.2055614220344948,-0.985515218188493
-0.15836798414819997,0.39927199875844366,0.4629415304846951
0.4563120663343856,-0.07588319608780036,0.10982596808135625
0.4804310409339152,-0.45564493446588195,0.22171247957407658
-0.19587106768350626,0.46338155515370794,0.45698801267624045
-0.15446723727511324,0.3065586680166543,-0.23316950508629475
0.22495926817236445,-0.7023692695920514,0.29863513812831144
0.22967420564792285,-0.1256547459373869,0.6297593664331469
-0.7097633378220558,0.260107435679946,-0.4653908147744579
-0.2899810425830096,0.28340195138458757,-0.4607243864610866
0.20665814984595077,-0.5905096660808518,-1.4649496662236694
0.0749934380741557,0.5770454706173656,0.14030137665883569
0.11090711529095909,0.014062126474767567,-0.35838964617731506
0.14671427395147596,-0.15325562757476652,0.3790997933595497
-0.4948089902757413,0.33373700960372954,-0.18960793722042624
0.12544412478310285,-0.002806978147673611,0.18609123122610427
-0.07877323810524528,0.6329913402293386,-0.06578489114534847
0.47976935032172374,-0.6778242677824231,0.46079737306774504
-0.43040320411276145,0.6796416434970531,0.5095629784380051
0.3039354005943684,0.02092108566489337,0.30986347599324393
-0.1271912432569966,0.03625563008100574,-1.1805725471005446
-0.0846524380651359,0.04878796749328007,-0.15475085112968134
0.317903039572931,-0.423551703959657,-0.2255114693118454
0.06278120749190208,0.02798376941373082,-0.8512687477184366
-0.3129621607086963,-0.20562316407888304,-0.22874511370669648
0.5716940275582116,-0.4709642151297322,0.14290088802695333
0.5475839256179782,-1.2435393693579488,-0.08232517660710092
-0.09336030408785279,0.03707717757115425,-0.18204931025284088
-0.21507768754402967,0.2651461154668633,0.2594217253903075
0.013378423575738374,0.307097361237485,0.11526157320285169
-0.5045963600692538,-0.07937407869372803,0.6946891912000819
0.34880941710735414,-0.5106672719019545,-0.4876720852453942
0.2776309815334388,-0.21672179765027666,0.28372009410440047
-0.41343784329443967,0.29863968907180016,-0.5104983399061624
0.2161485313080025,-0.418845183992711,-0.4794322018628838
0.19337037119673273,0.276112676862339,0.6714473508135255
0.03488795029580327,-0.3024596244935229,0.12666937728706973
-0.008162417262769228,-0.025758443045209578,0.29284520592873786
-0.46455366485347316,0.15888465832640808,-0.29276876717875266
0.5248756775295238,-0.778871850570928,0.1960125885375641
-0.14314215573570932,0.0,0.20498191794489085
-0.2057368647781388,-0.21461081984214259,1.0609254318759698
0.17639047044901712,-0.5456198848135752,-0.2039544065696286
-0.08395369916341933,-0.3584853630571372,-0.028534851078931833
-0.15020262482805524,0.6132199143531247,-0.765260859838468
-0.18840806356723583,-0.3590300398117918,-0.6926467501574107
0.252928448854739,-0.0464933819576796,-0.01095924725628139
0.25749986976162376,0.27472926811542564,-0.22938652804307402
-0.2264038896930609,0.3942943291197931,-0.10671772377374156
0.007439922624796758,-0.1472796580801572,0.7918116619404003
0.3771760154738901,0.09254706886079322,0.12080024315921367
0.19121450858612388,-0.09101678754082076,0.027244562763684144
-0.1383289566150081,-0.07230135203527555,-0.4568057836125683
0.08000118520274935,0.35887417697706425,0.02814390918897125
-0.5240329815108136,0.5796432742635638,0.654161781946061
-0.36012440661319367,0.20643681456526952,1.3533974702415685
0.18967396986124818,-0.3261849239617143,1.4586685053244342
-0.41366048536163325,0.12630793299939214,0.07852968270989358
-0.7027759274920831,0.2938688914692067,0.36140578551056013
0.0007537271809132662,-0.5359899376822463,0.37062931805706967
0.11456566798566659,0.011496069781147256,0.3834918732679382
0.446445376316551,-0.4684109947267756,-0.9386518631269491
-0.13116474291710034,-0.17467627145559828,-0.0640233798318901
0.5853878194303608,-0.7274041937816333,0.48764310855524684
0.07013616862527883,-0.1908313546112761,0.6495357244648448
-0.2646903123345812,0.3488236324362237,-0.04843805890069053
-0.7318860081935274,0.036360991927852915,-0.13718341571793413
-0.6627254584478659,0.6397208490840356,0.5211171916412294
0.20166028581174444,-0.013002022536845459,1.0256905400286565
-0.2905327189776763,0.35832454378639245,2.0584905382952767
